gender,birth_year,jan_1,jan_2,jan_3,jan_4,feb_1,feb_2,feb_3,feb_4,mar_1,mar_2,mar_3,mar_4,apr_1,apr_2,apr_3,apr_4,may_1,may_2,may_3,may_4,jun_1,jun_2,jun_3,jun_4,jul_1,jul_2,jul_3,jul_4,aug_1,aug_2,aug_3,aug_4,sep_1,sep_2,sep_3,sep_4,oct_1,oct_2,oct_3,oct_4,nov_1,nov_2,nov_3,nov_4,dec_1,dec_2,dec_3,dec_4,churn_1,churn_2,churn_3,churn_4,churn_5,churn_6,churn_7,churn_8,churn_9,churn_10,dec_churn
female,1964.0,6747.67,5.0,28687.89,14.0,8655.76,4.0,23309.64,11.0,16201.3,3.0,42634.38,13.0,36941.52,3.0,70307.42,9.0,4127.59,1.0,34521.84,9.0,8816.24,3.0,43261.93,11.0,15472.14,5.0,19400.22,7.0,9952.69,3.0,19600.15,8.0,9817.93,2.0,18402.09,5.0,100.0,0.0,19699.87,4.0,100.0,0.0,12579.84,2.0,10836.99,1.0,33434.92,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.75,1.0,3243.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2492.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4610.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
male,1970.0,100.0,0.0,10557.7,3.0,4988.44,2.0,9611.44,3.0,0.0,0.0,0.0,0.0,68688.48,3.0,83716.98,4.0,0.0,0.0,0.0,0.0,100.0,0.0,10269.36,1.0,35649.79,2.0,48514.95,3.0,24539.77,1.0,27775.57,2.0,482.5,1.0,7019.18,2.0,26061.15,1.0,26061.15,1.0,0.0,0.0,0.0,0.0,100.0,0.0,43157.91,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1971.0,820.0,1.0,11309.88,8.0,100.0,0.0,3930.51,4.0,4546.75,3.0,12763.89,6.0,5526.25,2.0,9644.38,3.0,5357.07,1.0,8455.14,3.0,358.75,1.0,6328.75,2.0,2791.81,2.0,16508.47,8.0,100.0,0.0,10308.79,2.0,100.0,0.0,10442.35,6.0,100.0,0.0,4442.91,7.0,1786.0,2.0,4495.03,5.0,100.0,0.0,8222.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1953.0,287.5,1.0,3155.5,3.0,100.0,0.0,1907.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2677.0,1.0,2677.0,1.0,2923.0,3.0,14082.46,5.0,3061.0,1.0,5198.5,3.0,1210.0,1.0,4756.0,2.0,100.0,0.0,19794.93,3.0,547.0,1.0,5416.89,2.0,1480.0,1.0,1480.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1971.0,100.0,0.0,721.27,1.0,100.0,0.0,340.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,1.0,580.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
female,1956.0,100.0,0.0,5956.86,4.0,985.06,1.0,3343.15,3.0,2680.74,1.0,7622.14,6.0,100.0,0.0,5850.79,4.0,100.0,0.0,4833.17,5.0,100.0,0.0,5756.8,6.0,100.0,0.0,6187.66,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.99,1.0,4054.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
male,1987.0,100.0,0.0,2266.09,3.0,3010.0,2.0,5530.0,3.0,317.5,1.0,3784.36,4.0,1432.0,1.0,1985.77,2.0,100.0,0.0,4948.92,2.0,100.0,0.0,5946.51,2.0,100.0,0.0,3602.86,2.0,100.0,0.0,2378.5,2.0,6060.48,5.0,23170.7,13.0,1333.05,1.0,7633.96,7.0,4504.66,8.0,15625.36,13.0,5116.51,5.0,20160.34,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1987.0,3328.87,3.0,7920.0,8.0,100.0,0.0,4886.18,4.0,1120.0,2.0,6871.29,4.0,5819.25,2.0,16421.68,10.0,100.0,0.0,15295.2,13.0,10520.5,3.0,11044.0,4.0,6644.83,1.0,13146.91,6.0,100.0,0.0,733.69,1.0,100.0,0.0,673.0,2.0,392.5,1.0,6078.84,4.0,310.0,1.0,1780.0,3.0,6575.92,2.0,7655.09,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1972.0,0.0,0.0,0.0,0.0,4810.0,1.0,4810.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2101.23,1.0,100.0,0.0,2775.76,1.0,100.0,0.0,10138.14,2.0,100.0,0.0,295.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
female,1964.0,6717.12,1.0,90045.67,22.0,10006.0,1.0,28484.68,7.0,13464.09,2.0,34639.08,6.0,775.0,1.0,8495.64,4.0,10974.22,1.0,17735.65,4.0,25295.35,2.0,40178.58,5.0,15177.09,3.0,23402.98,5.0,100.0,0.0,8971.59,4.0,100.0,0.0,12633.52,2.0,0.0,0.0,0.0,0.0,100.0,0.0,152.5,1.0,16743.58,2.0,26630.83,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1950.0,100.0,0.0,2632.56,2.0,100.0,0.0,1523.5,2.0,1495.0,1.0,6799.72,7.0,1770.96,3.0,2319.55,5.0,1867.47,1.0,18328.86,9.0,2114.23,1.0,3626.59,2.0,13076.43,4.0,14957.55,7.0,100.0,0.0,15269.14,7.0,3810.19,3.0,8368.99,7.0,6097.03,3.0,17291.08,6.0,1450.0,1.0,18902.76,7.0,10872.03,5.0,18683.61,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,796.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180.79,1.0,2180.79,1.0,0.0,0.0,0.0,0.0,2452.3,4.0,5862.1,9.0,1565.5,2.0,5240.31,9.0,464.5,1.0,2709.25,7.0,2043.37,2.0,7898.97,7.0,1049.5,3.0,3625.66,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1986.0,100.0,0.0,235.0,1.0,13697.92,1.0,14012.92,2.0,10433.58,1.0,10433.58,1.0,12225.06,1.0,15345.06,2.0,0.0,0.0,0.0,0.0,9364.99,1.0,9364.99,1.0,100.0,0.0,167.5,1.0,0.0,0.0,0.0,0.0,9826.0,1.0,9826.0,1.0,9294.34,3.0,9384.34,4.0,100.0,0.0,280.0,1.0,100.0,0.0,257.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1885.0,1.0,1885.0,1.0,0.0,0.0,0.0,0.0,1481.5,1.0,1481.5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,400.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1981.0,4639.63,11.0,13020.16,15.0,4798.8,3.0,7566.3,6.0,100.0,0.0,8392.97,3.0,1921.0,1.0,3218.5,2.0,1607.5,2.0,5371.75,6.0,3370.0,2.0,9698.28,3.0,3807.91,4.0,13470.31,9.0,4555.0,4.0,4555.0,4.0,1740.64,3.0,6738.64,5.0,2275.0,4.0,2982.37,5.0,3588.55,6.0,9341.2,10.0,10138.35,7.0,10852.95,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1978.0218472853128,1045.0,1.0,1045.0,1.0,2032.0,1.0,2032.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
male,1980.0,100.0,0.0,1237.9,1.0,100.0,0.0,406.45,1.0,100.0,0.0,272.62,1.0,3521.97,1.0,3641.97,2.0,100.0,0.0,1392.46,1.0,0.0,0.0,0.0,0.0,100.0,0.0,3434.34,2.0,0.0,0.0,0.0,0.0,238.57,1.0,4241.17,2.0,0.0,0.0,0.0,0.0,100.0,0.0,860.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
male,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1481.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2965.0,2.0,100.0,0.0,2728.32,2.0,100.0,0.0,1879.24,2.0,100.0,0.0,1570.0,1.0,100.0,0.0,2917.74,2.0,100.0,0.0,2267.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1978.0218472853128,100.0,0.0,935.31,2.0,100.0,0.0,1979.5,2.0,100.0,0.0,1317.63,2.0,2028.54,2.0,2028.54,2.0,100.0,0.0,1684.23,2.0,962.04,2.0,1700.79,3.0,100.0,0.0,3108.09,5.0,100.0,0.0,8027.25,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4715.5,2.0,100.0,0.0,685.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
male,1967.0,16966.77,6.0,19742.05,11.0,11262.91,6.0,13861.93,14.0,2270.52,2.0,18558.54,7.0,14317.62,5.0,16266.12,10.0,7493.93,8.0,8461.44,11.0,775.0,2.0,1949.5,6.0,10980.49,7.0,11452.99,9.0,6022.6,4.0,6948.1,7.0,5317.5,2.0,6957.0,4.0,7743.46,7.0,18077.16,18.0,18831.58,6.0,18918.58,7.0,17534.79,7.0,17621.79,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1994.0,1532.5,1.0,4801.21,5.0,100.0,0.0,4988.46,5.0,100.0,0.0,5450.49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.5,1.0,1262.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3857.52,2.0,6289.11,6.0,2095.65,1.0,6953.8,3.0,100.0,0.0,4631.17,2.0,100.0,0.0,1767.82,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
male,1972.0,100.0,0.0,1169.65,1.0,8010.84,3.0,9450.87,4.0,100.0,0.0,704.43,1.0,7724.08,4.0,15123.63,6.0,0.0,0.0,0.0,0.0,100.0,0.0,4077.65,3.0,31515.37,5.0,32633.29,6.0,22023.3,4.0,22951.39,5.0,8292.93,2.0,11529.82,5.0,20402.26,4.0,24513.76,7.0,8359.78,1.0,27970.05,6.0,27638.2,4.0,32648.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1959.0,4771.74,4.0,66152.53,17.0,73626.07,7.0,105151.32,14.0,12573.7,2.0,70458.31,13.0,22281.81,4.0,82904.37,15.0,11937.24,3.0,59925.48,12.0,36911.22,5.0,117603.76,18.0,18542.07,4.0,67133.11,17.0,11367.67,3.0,69867.91,15.0,15011.85,5.0,80155.92,26.0,3920.26,3.0,59349.06,17.0,2897.22,1.0,23303.01,6.0,39897.52,5.0,58981.63,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1986.0,0.0,0.0,0.0,0.0,2957.5,1.0,2957.5,1.0,4632.57,2.0,4632.57,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,2.0,331.0,2.0,0.0,0.0,0.0,0.0,505.0,1.0,505.0,1.0,100.0,0.0,4282.2,1.0,100.0,0.0,2012.5,1.0,1075.0,1.0,6240.79,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1975.0,10724.99,3.0,31614.9,9.0,100.0,0.0,6876.25,2.0,8000.5,2.0,11450.5,5.0,0.0,0.0,0.0,0.0,100.0,0.0,11605.0,2.0,100.0,0.0,1163.5,1.0,643.75,1.0,6784.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,2.0,10478.5,4.0,5413.75,1.0,17243.64,5.0,55787.6,6.0,55787.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
female,1965.0,0.0,0.0,0.0,0.0,100.0,0.0,2159.46,1.0,1251.5,1.0,1251.5,1.0,7044.27,4.0,9571.77,6.0,1111.0,1.0,1111.0,1.0,5225.35,1.0,5225.35,1.0,181.0,1.0,181.0,1.0,0.0,0.0,0.0,0.0,7974.03,2.0,15243.03,3.0,2248.98,2.0,2248.98,2.0,10954.75,1.0,12348.55,2.0,2473.92,1.0,6366.06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1990.0,1889.76,1.0,1889.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3091.98,1.0,4105.23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,385.0,1.0,0.0,0.0,0.0,0.0,1270.0,1.0,1270.0,1.0,265.0,1.0,265.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
male,1991.0,100.0,0.0,1465.0,4.0,100.0,0.0,2627.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.25,2.0,3175.0,9.0,100.0,0.0,316.0,1.0,730.0,1.0,4870.0,6.0,100.0,0.0,992.5,1.0,100.0,0.0,1360.0,2.0,100.0,0.0,1105.0,2.0,100.0,0.0,400.0,1.0,625.0,1.0,1150.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1958.0,1111.89,2.0,2849.34,5.0,216.12,1.0,2132.15,4.0,2617.81,2.0,2993.82,3.0,0.0,0.0,0.0,0.0,1041.03,1.0,4916.74,9.0,667.0,1.0,5229.33,6.0,1863.48,3.0,5380.6,7.0,3359.31,5.0,5480.65,8.0,677.5,1.0,1665.45,3.0,1706.05,3.0,3631.73,7.0,100.0,0.0,1568.56,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1980.0,100.0,0.0,1582.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.37,1.0,1260.37,1.0,100.0,0.0,2788.0,1.0,100.0,0.0,3122.5,1.0,100.0,0.0,3101.5,1.0,2207.5,1.0,5160.96,2.0,0.0,0.0,0.0,0.0,6751.75,3.0,9575.49,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1955.0,100.0,0.0,445.0,1.0,100.0,0.0,12694.0,1.0,100.0,0.0,1286.1,2.0,17155.39,3.0,24987.1,6.0,100.0,0.0,2524.52,1.0,4724.35,2.0,8689.18,4.0,100.0,0.0,1382.5,1.0,3586.0,2.0,13415.72,5.0,1903.0,1.0,8479.89,2.0,759.63,1.0,2003.88,2.0,100.0,0.0,660.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1977.0,0.0,0.0,0.0,0.0,863.5,1.0,1816.0,2.0,100.0,0.0,2743.0,1.0,6253.75,1.0,6253.75,1.0,257.5,1.0,3476.5,2.0,0.0,0.0,0.0,0.0,100.0,0.0,580.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1137.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
male,1983.0,100.0,0.0,2771.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5241.85,2.0,100.0,0.0,1150.0,1.0,100.0,0.0,880.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
female,1985.0,100.0,0.0,359.5,1.0,100.0,0.0,2247.85,4.0,100.0,0.0,2101.75,4.0,100.0,0.0,8471.4,2.0,100.0,0.0,2724.61,4.0,100.0,0.0,3907.14,5.0,100.0,0.0,4345.0,3.0,100.0,0.0,1112.2,1.0,580.0,1.0,580.0,1.0,0.0,0.0,0.0,0.0,587.5,1.0,3592.87,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1979.0,100.0,0.0,520.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2848.32,2.0,864.56,1.0,864.56,1.0,0.0,0.0,0.0,0.0,100.0,0.0,1039.03,2.0,3053.23,2.0,7900.74,9.0,341.83,1.0,551.83,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
female,1967.0,0.0,0.0,0.0,0.0,100.0,0.0,802.0,1.0,100.0,0.0,370.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,2314.84,2.0,100.0,0.0,16044.91,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,9027.13,2.0,100.0,0.0,1724.5,1.0,0.0,0.0,0.0,0.0,2452.66,1.0,2452.66,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
male,1954.0,100.0,0.0,5052.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,13724.5,2.0,100.0,0.0,4497.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,212.5,1.0,100.0,0.0,2333.85,1.0,0.0,0.0,0.0,0.0,100.0,0.0,4408.99,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
male,1978.0218472853128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.66,2.0,7310.34,4.0,100.0,0.0,17790.24,10.0,385.0,1.0,1695.55,3.0,100.0,0.0,9566.76,8.0,2268.19,1.0,12023.32,2.0,2500.0,1.0,8730.94,3.0,5344.0,1.0,9604.72,2.0,100.0,0.0,3441.51,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1732.87,1.0,1732.87,1.0,0.0,0.0,0.0,0.0,973.12,1.0,973.12,1.0,512.5,1.0,512.5,1.0,735.19,1.0,1761.77,3.0,1948.54,1.0,4084.38,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13231.06,3.0,13231.06,3.0,5013.91,1.0,8310.91,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2206.9,1.0,3776.31,1.0,3776.31,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
male,1962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.5,2.0,1049.5,3.0,773.2,2.0,1637.95,8.0,352.0,1.0,2527.99,6.0,1106.5,3.0,2783.63,7.0,100.0,0.0,1023.99,2.0,1259.7,2.0,1769.7,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6005.5,2.0,8778.25,5.0,0.0,0.0,0.0,0.0,100.0,0.0,370.0,1.0,100.0,0.0,295.0,1.0,100.0,0.0,1013.5,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1959.0,2174.5,5.0,30691.9,15.0,12767.37,6.0,36000.94,14.0,38383.84,7.0,49351.52,13.0,37162.54,4.0,57143.29,21.0,31665.57,5.0,45695.76,16.0,31440.67,7.0,38916.91,15.0,31399.15,12.0,38099.22,21.0,20461.59,10.0,33717.01,21.0,26608.75,8.0,48995.73,19.0,17902.57,9.0,51722.63,26.0,9001.35,5.0,49544.89,20.0,15783.31,10.0,48019.3,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1980.0,1803.76,1.0,6798.67,4.0,100.0,0.0,9326.07,4.0,100.0,0.0,11741.64,5.0,100.0,0.0,2909.52,3.0,880.25,1.0,14054.95,6.0,2455.59,1.0,20317.59,9.0,1557.52,1.0,2825.59,2.0,1790.5,1.0,6577.48,3.0,100.0,0.0,14040.95,4.0,3121.06,1.0,4460.08,2.0,4832.08,2.0,9970.08,5.0,4223.58,2.0,10073.44,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1965.0,1549.0,2.0,11782.16,4.0,0.0,0.0,0.0,0.0,4559.71,1.0,4559.71,1.0,100.0,0.0,11091.49,1.0,16519.53,3.0,19529.55,4.0,7401.41,2.0,7401.41,2.0,6751.9,4.0,6751.9,4.0,12895.09,4.0,24783.48,8.0,985.0,1.0,14308.21,4.0,5922.75,1.0,7516.63,2.0,5198.13,2.0,5198.13,2.0,100.0,0.0,1081.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1980.0,1633.0,1.0,15156.01,5.0,100.0,0.0,3242.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,11051.2,3.0,100.0,0.0,14140.68,3.0,4634.68,1.0,6509.68,2.0,100.0,0.0,1277.5,1.0,5537.5,2.0,6782.5,3.0,6911.95,1.0,15832.59,2.0,3549.14,1.0,14852.86,2.0,2971.93,1.0,2971.93,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1974.0,100.0,0.0,1675.0,1.0,100.0,0.0,2696.5,1.0,100.0,0.0,5490.25,2.0,100.0,0.0,5932.09,2.0,100.0,0.0,362.5,1.0,4268.91,1.0,4268.91,1.0,3741.57,3.0,5374.38,5.0,2260.0,1.0,3100.0,2.0,100.0,0.0,1720.0,1.0,100.0,0.0,4282.0,2.0,4525.0,1.0,4525.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.5,1.0,1382.5,1.0,0.0,0.0,0.0,0.0,4798.21,1.0,4798.21,1.0,0.0,0.0,0.0,0.0,20032.99,2.0,20032.99,2.0,6864.46,1.0,8065.21,2.0,1003.24,1.0,7268.74,2.0,15329.56,4.0,21574.63,5.0,0.0,0.0,0.0,0.0,100.0,0.0,7241.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1972.0,4882.09,4.0,13793.43,9.0,1702.52,1.0,11111.1,9.0,6952.0,3.0,11647.86,7.0,3770.94,4.0,23707.45,9.0,3028.0,2.0,20797.81,9.0,17313.19,3.0,18960.58,5.0,7283.5,2.0,17933.77,8.0,5766.67,3.0,21350.95,5.0,1652.68,1.0,8943.78,7.0,100.0,0.0,4421.26,2.0,7079.07,4.0,13706.31,9.0,7923.66,2.0,9803.16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
male,1994.0,16401.84,2.0,16401.84,2.0,100.0,0.0,15347.61,1.0,21679.17,2.0,21679.17,2.0,5608.03,2.0,5608.03,2.0,100.0,0.0,9904.16,1.0,0.0,0.0,0.0,0.0,13135.72,1.0,13135.72,1.0,100.0,0.0,1442.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
male,1974.0,100.0,0.0,433.75,1.0,100.0,0.0,1043.5,2.0,1477.0,1.0,2624.5,5.0,415.0,1.0,415.0,1.0,100.0,0.0,5074.3,3.0,622.75,1.0,2518.75,4.0,100.0,0.0,844.0,1.0,320.5,1.0,320.5,1.0,100.0,0.0,1315.0,1.0,790.0,3.0,6935.84,10.0,1056.25,1.0,4556.7,7.0,100.0,0.0,1732.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
female,1988.0,8165.5,5.0,17658.7,9.0,4663.11,4.0,4978.11,5.0,100.0,0.0,27425.56,7.0,3904.75,3.0,15988.93,5.0,706.0,1.0,22016.95,4.0,3044.5,2.0,7819.99,5.0,100.0,0.0,3308.76,2.0,805.0,1.0,17145.2,3.0,100.0,0.0,3858.87,2.0,100.0,0.0,19031.65,3.0,5420.52,1.0,5420.52,1.0,12965.28,2.0,17439.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
